Business Name,Category,About the Business,Website,Phone number,Address,Pictures,Category Title,City,ZipCode
Quest Preparatory Academy,education,,questprepacademy.org,(949) 238-7979,"23581 Madero Ste 209 Mission Viejo, CA 92691 ","https://s3-media2.fl.yelpcdn.com/bphoto/wdJDXoa8A8NrOB1AhcV2nQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/OE3qhYKZhDQFEoRE03BZmg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/N5r-1Fuvhl5AdCEImuoTKg/o.jpg,","Elementary Schools,",Mission Viejo,92691
Power Aquatics,education,"Power aquatics purpose is to provide basic swim and water polo training in the community and prepare students for high school athletics. Our task is to bring all the differing skill levels and accompanying desires together into a unified program.  Our greatest accomplishments include providing an affordable program, quality coaching, and getting kids excited about aquatics.",power-aquatics.com,(949) 466-5742,"25025 Chrisanta Dr Mission Viejo, CA 92691 ","https://s3-media3.fl.yelpcdn.com/bphoto/9gn1sRNPZ__ajdg9VXxm5g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FLf6WxQ65xsmf8lKUpMYzg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/IN2QtbPluhLbSaqyY3_90g/o.jpg,","Sports Clubs,Recreation Centers,Swimming Lessons/Schools,",Mission Viejo,92691
Park Tutoring,education,"Park Tutoring offers a variety of services, including college counseling, SAT and ACT prep, and classes in leadership and character development. We develop personalized lesson plans for each student and track their progress upon parents' request. Because students retain most of their information through active learning such as discussion, practice, and teaching others, we incorporate these teaching methods into our program.",parktutoring.net,(925) 699-1194,"800 Roosevelt Irvine, CA 92620 ",,"College Counseling,Test Preparation,",Irvine,92620
Kyoudo System Daiichi Gakuen Irvine,education,,kyodosystem.org/en/school-syst…,(626) 469-0092,"23802 Avenida De La Carlota Laguna Hills, CA 92653 ","https://s3-media2.fl.yelpcdn.com/bphoto/z1rPKkKmtHLKBCpgRBhkag/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/OA5cHS60Mhvm6-eCYWp0bA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qJZEryKSTHHV2ZXStNTduA/o.jpg,","Language Schools,",Laguna Hills,92653
High Power Learning,education,"Since 2007, we have served over 1,000 students, helping them reach their fullest potential. Our services include Academic Tutoring, Standardized Test Preparation, and College &amp; Graduate School Counseling. 

We meet in person or over Skype to fit your schedule, and actively correspond with you and your student to ensure everyone is on the same page with your student's progress. 

Simply put, we care about your student's long-term success, not only academics, though that is a common starting point. Our capable instructors are with you every step of your academic, career, and life trajectory.

Contact us today to schedule your FREE 30-min consultation to see what's right for you and your student! Email us at Team@HighPowerLearning.com.",HighPowerLearning.com,(714) 642-4816,"1400 Quail Street Suite 260 Newport Beach, CA 92660 ","https://s3-media1.fl.yelpcdn.com/bphoto/sKCcRe-MeBWMbecVxP0tbw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/jNw06AAIzFepZQrIUlQj2Q/o.jpg,","Private Tutors,College Counseling,Test Preparation,",Newport Beach,92660
Birth & Postpartum Doula,education,,dfwbirthresource.com/meet-kait…,(949) 702-4361,"Rancho Santa Margarita, CA 92688 ","https://s3-media2.fl.yelpcdn.com/bphoto/FsNjYqXDnp7ohoLca_2Sgw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Gk98QPg_gI4SssWTB6WjTA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/C9V8CbJkeH110mZwiQMXZQ/o.jpg,","Doulas,Childbirth Education,Prenatal/Perinatal Care,",Rancho Santa Margarita,92688
Gaia Tutors,education,"California's Premier STEM Tutors | Science, Technology, Engineering, Math | Powerful One-on-One Approach | In-home and online |

We offer tutoring to all ages, K-college &amp; Private, Algebra, Geometry, Pre-Calculus, Calculus, Statistics, as well as Effective Study Skills, Standardized Test Prep, Assessment Testing, ACT, SAT, GRE, GMAT, etc.",gaiatutors.com,(949) 284-2000,"530 Technology Dr Ste 100 Irvine, CA 92618 ","https://s3-media2.fl.yelpcdn.com/bphoto/OLolkEBdWCKWrmrQk732Zg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/l7tCn6T9izZ_7MzDkgp4lw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/fNbtKSdxh5GHDKCcyEIKmg/o.jpg,","Private Tutors,Test Preparation,College Counseling,",Irvine,92618
Glo,education,"- Our Doulas: GLO Mommy League Doulas are certified DONA International Postpartum Doulas specializing in miscarriage, adoption and Trauma Informed Care. GML Licensed in Trust Based Relational Training (TBRI) serving adoptive and Foster Families. We offer courses in the safety and privacy of your home to best support each family dynamic.
- Nannies: GLO Mommy League is a staffing agency dedicated to matching families with College-Educated Nannies.

*Our Services are eligible for FSA/HSA Health Savings Account reimbursement*",glodoula.com,,"Orange, CA 92869 ","https://s3-media2.fl.yelpcdn.com/bphoto/g2ruK5o3BwAW7F_Jda9q5g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/HArp8VwRcKcwCYCwDlHUsQ/o.jpg,","Doulas,Nanny Services,Childbirth Education,",Orange,92869
Back Bay Montessori,education,,backbaymontessorischool.com,(949) 548-3771,"398 University Dr Costa Mesa, CA 92627 ",,"Montessori Schools,",Costa Mesa,92627
Zynnyme Southern California,education,"Providing technological coaching to therapists, social workers, psychologists and other helping professionals.  We love helping people make their lives easier with technology that doesn't suck.",zynnyme.com,(810) 689-9669,"23421 S Pointe Dr Ste 230 Laguna Hills, CA 92653 ","https://s3-media3.fl.yelpcdn.com/bphoto/d1iQZaW203Ty3bTe4xTh4Q/o.jpg,","Specialty Schools,",Laguna Hills,92653
Center for Advanced Life Support,education,"AHA ACLS, CPR/BLS , PALS and NRP classes in Orange County and all Southern California.

Professional training for healthcare providers in a stress free environment.",thecprdr.com,(818) 912-2220,"4000 Barranca Pkwy Ste 250 Irvine, CA 92604 ",,"CPR Classes,First Aid Classes,",Irvine,92604
University of Redlands,education,,redlands.edu,(714) 549-2006,"200 Sandpointe Ave Ste 300 Santa Ana, CA 92707 ","https://s3-media2.fl.yelpcdn.com/bphoto/wGvUAhS5TaLBqKq-sHBbRA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/XKEsCfbfZ0jVFvfHfcrHoA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/nf9IPSb1wiNibx_dN-ThFw/o.jpg,","Colleges & Universities,",Santa Ana,92707
Ocean Institute,education,"The Ocean Institute, a community-based 501 (c ) 3 organization, offers field trips, summer camps, whale watching, tall ship sails, and is open to the public 7 days a week. The Ocean Institute specializes in Marine Science, Maritime History, and Outdoor Edudcation programs that inspire students of all ages to learn!

Ocean Institute hosts many exciting events throughout the year including the Tall Ships Festival in Septemer, the Jazz Festival in March, and fun family program throughout the year. 

The facility includes state-of-the-art teaching labs, the Maddie James Seaside Learning Center, two historic tallships, and an oceanographic research vessel.

Immersion-based field trips range from one-hour science labs to multi-day programs at sea. All programs are designed to maximize immersion, spark curiosity, and inspire a deep commitment to learning.",oceaninstitute.org,(949) 496-2274,"24200 Dana Point Harbor Dr Dana Point, CA 92629 ","https://s3-media4.fl.yelpcdn.com/bphoto/OHgZbOptRo1UYwnfoHVFOQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/oGk2dIbob6W5Owu3_VCA2A/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/dbxitkGG8shI78meh9fMDw/o.jpg,","Venues & Event Spaces,Educational Services,Whale Watching Tours,",Dana Point,92629
DoulaLove'sCreation,education,"Pregnant mama, you deserve to be nurtured and fully supported throughout your pregnancy and during your birthing time. Give yourself and your husband/partner the best support, be it a Virtual Doula or Doula-In Person.  Take great care of yourself. I look forward to hearing from you.

Pregnancy, HypnoDoula, Hypnobabies Childbirth Education, 
Pregnancy Life Coaching, Prenatal Massage at Birth; Guided Meditation and breath work.

DLC provides nurturing support to you during your pregnancy and child's birth, with compassion, love and unconditional acceptance of your unique individual journey in the birth process.  When a woman is fully supported, nurtured and cared for during pregnancy and childbirth, she is able to tap into her inner power and the entire family benefits.

As your doula, I bring my heart and soul to this incredible birthing work. I bring my heart and soul to you, your baby and your family.  I am here to remind you of the love that you already are, and it is from this love and (not fear) in which you will birth. This time in your life is a time of great joy and celebration; as well as a time of deep inner work of giving birth to yourself, your child and your family.  I am committed to standing with you during your pregnancy and childbirth. It is my honor and privilege to be of service to you and your family.",doulalovescreation.com,(714) 965-1694,"Huntington Beach, CA 92648 ","https://s3-media1.fl.yelpcdn.com/bphoto/JjH1B0K7VGu9pvkKJIUQ3g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/I8qW68O-rNlnesN35Qcu0A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wIdCW2pEOPQhS1dX6VsymQ/o.jpg,","Doulas,Childbirth Education,Life Coach,",Huntington Beach,92648
Aspire for Autism,education,"Aspire for Autism helps families who have children who are non-traditional learners, who may have special needs or learning disabilities. Specializing in Autism, we offer parent courses and coaching, as well as in-home and online therapy services for your child. We are here to help parents understand the confusing process and to come up with the most productive therapeutic plan for their child, to make the most progress as quickly as possible. Our personalized and family centered support is unlike any other.",aspire4autism.com,(949) 391-9356,"Irvine, CA 92650 ","https://s3-media1.fl.yelpcdn.com/bphoto/yR2L9pq6O9emCF-0iPYcMg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/HWHAIqbjFNNPmw9J-uH54w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Idy5iaF4gN5uJJePeSdQuw/o.jpg,","Speech Therapists,Private Tutors,Parenting Classes,",Irvine,92650
Environmental Nature Center,education,"The ENC strives to provide quality education through hands-on experience with nature. The ENC inspires all generations to protect the natural world by serving as our community's foremost authority on ecological responsibility, sustainable practices and environmental education. We respect each person who comes to the Center and strive to impart in return respect for our natural environment. We accept personal responsibility to be good stewards of our resources, accountable to our membership and actively promote our educational mission. We maintain our commitment to the environment and the work necessary to convey our educational message. We are consistent and honest by making certain our actions match our words.",encenter.org,(949) 645-8489,"1601 E 16th St Newport Beach, CA 92663 ","https://s3-media3.fl.yelpcdn.com/bphoto/upigydBtzlOmVuBb8WRTPg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qlZDjMMMkyV_8rYeH84zhw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/35ZI4CFCzy2E8AhprNEUKg/o.jpg,","Special Education,Summer Camps,",Newport Beach,92663
Lexia Learners,education,"Lexia Learners improves lives for struggling students with learning disabilities and differences such as Dyslexia, Dyscalculia, Dysgraphia and similar Neurodiverisities and brings harmony to families through tutoring and small group classes, virtually, anywhere.

Schedule a free 30-minute consultation TODAY to learn more at bit.ly/LexiaLearnersCall . 

We help smart students struggling in school to become confident, independent learners by improving reading, spelling, writing, and/or math skills through the use of specialized multi-sensory programs and techniques. Our patient, approachable, enthusiastic, and experienced tutors build our students'&nbsp;confidence and&nbsp;self-esteem while&nbsp;instilling&nbsp;a lifelong love for learning. 

We know our students&nbsp;have different learning styles and through private tutoring, we tailor our private tutoring lessons&nbsp;to meet the unique needs of each of our students,&nbsp;work towards their success. Most of our students improve 2-3 grade levels per year.

Our&nbsp;supportive learning environment follows&nbsp;sympathetic and multi-sensory Orton-Gillingham approach,&nbsp;specifically designed for individuals with *Specific Learning Difficulties to bridge the learning gaps and master skills in encoding, decoding, writing,&nbsp;comprehension and math to acquire grade-level fluency. 
Our mission: Educate.  Inspire.  Elevate.
Make life easier. Happier families. Stronger communities.",lexialearners.com,(949) 346-2360,"Tustin, CA 92780 ","https://s3-media3.fl.yelpcdn.com/bphoto/YbwksULSNCqmMA_J0O26Kg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/oBVukxH9voAXOozfZ8NAGA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/TVCj_jsvgAxEwaRi_hLdpQ/o.jpg,","Special Education,Private Tutors,Educational Services,",Tustin,92780
Hope Center for the Arts,education,"Our Mission:  Through the arts, we transform the lives of adults with intellectual disabilities.",hope4arts.org,(714) 778-4440,"295 E Yale Lp Irvine, CA 92604 ","https://s3-media3.fl.yelpcdn.com/bphoto/xC4l8e3xisZWdQ3H_WGIbw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/SEylqJbSdFGlG-nFs8k7bQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gib6F6_HDfm8-W7Ad3M21Q/o.jpg,","Art Schools,Special Education,",Irvine,92604
Life Parenting,education,"Raising children can be a challenge but you are not alone! Our goal is to help parents establish a warm and calm atmosphere at home, build open communication with their children, set healthy boundaries and raise their children on the values that are important to them.
We work in the Adlerian Approach, in which the educator meets with the parents, in private sessions or in groups, to discuss many important challenges and dilemmas in their children's life.
We believe that by understanding the goals of our children's behaviors and changing our reactions to the behaviors, we can change the way our children choose to act and help them make better choices.",lifeparentingoc.com,(949) 444-2236,"Aliso Viejo, CA 92656 ","https://s3-media2.fl.yelpcdn.com/bphoto/cn3FNiagmSPvfbo7dgk52g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3q5smMC-wVrkm2Jw3H4dOw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/IdHsOwMMwBEGFYtcD1qNqQ/o.jpg,","Parenting Classes,Educational Services,",Aliso Viejo,92656
OC MCAT,education,"OC MCAT Solutions was founded to provide exceptional and proven MCAT test taking strategies to our students, at a cheaper cost.
On average, our students have spent $3000.00 LESS than what they would have otherwise spent at other test prep companies. They have also achieved higher scores than they ever thought would be possible.",ocmcat.com,(949) 667-2999,"Newport Beach, CA 92660 ","https://s3-media3.fl.yelpcdn.com/bphoto/6q5oj_LToOolrjBNUzrxZw/o.jpg,","Test Preparation,Private Tutors,",Newport Beach,92660
Caplee Group,education,,capleegroup.com,(949) 477-3098,"4199 Campus Dr Ste 670 Irvine, CA 92612 ",,"Tutoring Centers,",Irvine,92612
Mardan School,education,"Welcome to Mardan: a private, non-profit, WASC-accredited school that has fulfilled a unique educational need in Orange County since 1962. Our mission is to support bright children whose emotional, social, behavioral, and/or learning difficulties have impacted their ability to succeed in typical school settings.

Mardan provides an alternative for students in Pre-K through 12th grade: from at-risk primary grade children just beginning to experience difficulties in a school setting, to high school youths seeking to attain their diploma in a smaller, more individually focused and supportive setting.

Our distinctive therapeutic program is specifically tailored to nurture individual potential and create accessible opportunities for academic, social, and emotional growth. Our team of dedicated, caring professionals values the ""whole child"", guiding social and emotional development as well as academic achievement, to help students find fulfillment in all aspects of their lives.",mardanschool.org,(949) 733-1500,"1 Osborn St Irvine, CA 92604 ","https://s3-media2.fl.yelpcdn.com/bphoto/E85FQynsBF2hBSZ0-Rt7jg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/RpR-zzyFjc9qMvHVmBH28g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/M0AxJFXHXiEBOwKPZDkIow/o.jpg,","Elementary Schools,Middle Schools & High Schools,",Irvine,92604
