Business Name,Category,About the Business,Website,Phone number,Address,Pictures,Category Title,City,ZipCode
Manhattan Total Health,Active Life,"Manhattan Total Health is a full service physical medicine and rehabilitation center; we specialize in improving your total function and relieving pain through alternative and traditional methods. To get you feeling your best, we offer services such as physical therapy, acupuncture, chiropractic care, medical massages, and diagnostic ultrasounds to restore function and diminish pain from conditions such as lower back pain, neck pain, sciatica, osteoarthritis, carpal tunnel and much more! Through our comprehensive three-step approach, we are able to successfully treat our patient's conditions and help them take preventative measures by properly educating our patients on physical medicine and their biomechanics.

Relieving your pain is our total priority. We offer same day appointments and accept most out-of-network plans. For your convenience, we have late-night office hours throughout our five locations in Manhattan.",manhattantotalhealth.com,(212) 905-0090,"144 E 44th St Fl 6 New York, NY 10017 ","https://s3-media2.fl.yelpcdn.com/bphoto/5VFyoNeIQC0aZP0xYJ5S_A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/lYc6Ra_W-r8SOmdD_hhN4g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/tDRc5uwS7RRIEy-6iku84w/o.jpg,","Physical Therapy,Acupuncture,Chiropractors,",New York,10017
Soyulla Artists,Active Life,"Providing music lessons to students of all ages and skill levels in the NYC area, as well as top-quality performing artists for event entertainment: weddings, parties, holiday celebrations, and more.

Soyulla Artists is comprised of three divisions: Private Lessons (our teaching division), Stars! (our performance division), and Center Stage (our educational outreach division).

We believe that lessons should be fun as well as educational, and that finding a great match between teacher and student is essential to addressing each individual's strengths, needs, and goals.

In-home lessons may be arranged in Manhattan, Brooklyn, Bronx, Queens, or New Jersey; studio lessons also available at various locations.  Stars! may be able to travel even farther within the NYC area for performances.

Lessons are arranged at a time that is convenient for the student's schedule, around work, school, and other commitments. Weekends and evenings are also available for many teaching artists.",soyulla.com,(917) 970-0209,"780 Riverside Dr Ste 3F New York, NY 10032 ","https://s3-media3.fl.yelpcdn.com/bphoto/4-oRqeIpo_h4L6JoCVm6uw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/_3FEIe7LZLwsIP5sUrYDfw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/mriScuVkFYieMLDdumm0EQ/o.jpg,","Performing Arts,Musical Instruments & Teachers,",New York,10032
"Collin Campbell, Lac",Active Life,holistic health-herbs and acupuncture,cliniccampbell.com,(773) 344-1275,"141 East 55th St Ste 6D New York, NY 10022 ","https://s3-media1.fl.yelpcdn.com/bphoto/ASnOM1YDXzkkuS8agz-uNw/o.jpg,","Acupuncture,Traditional Chinese Medicine,",New York,10022
Kramer's Reality Tour,Active Life,Established in 1996.,kennykramer.com,(212) 268-5525,"358 West 44 Street New York, NY 10036 ","https://s3-media4.fl.yelpcdn.com/bphoto/x8CeCmoL5nl99Vf92VVP6A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/sveVOsaqEEQBqoMP46oHBw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Fhuz7fFB0knVJ8-pxqxq_A/o.jpg,","Tours,",New York,10036
Greenwich Village Literary Pub Crawl,Active Life,"The Original Pub Crawl of Greenwich Village! Begun in April of 1998, we've been going strong and bringing a passion for our subject matter. Over 15 years &amp; still crawling. The Oldest Continuously Operating Walking tour in the Village! We are passionate about our material, and the writers! Hear the stories, poems,  prose, &amp; learn why Greenwich Village may be the most fascinating neighborhood! Make sure to find out more about tours in other neighborhoods, honoring momentous literary moments, and explore the city through the eyes of some of these influential authors who have lived in NY, led by passionate literary geeks and history buffs (with a taste for quality beer and spirits)!",literarypubcrawl.ticketspice.c…,(212) 613-5796,"567 Hudson St & 11th St New York, NY 10014 ","https://s3-media2.fl.yelpcdn.com/bphoto/BW89L9gplYT3kEInfBjctA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/w0cbDap4ZVOLEp5XAM_ZHA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/VJMhZLC29sH8BODJb2t5Ew/o.jpg,","Walking Tours,Bar Crawl,",New York,10014
The Artful Bachelorette,Active Life,,theartfulbachelorette.com,(646) 470-1760,"New York, NY 10036 ","https://s3-media3.fl.yelpcdn.com/bphoto/d5cE692BpDN9dDiesoVCRA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-lWsq64__o9r3IvaDFutwA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kAq4B4RN9jk7diGnUfAguA/o.jpg,","Art Classes,Paint & Sip,",New York,10036
The Ability Center,Active Life,,theabilitycenterny.com,(718) 336-3832,"3514 Ave S Brooklyn, NY 11234 ","https://s3-media1.fl.yelpcdn.com/bphoto/qXyvvx8isnI6uzogiWYHFQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/-zqg96xiPD_nJS9F3eAQ-g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/0Bby6vRwmojOP4wrxgAqJA/o.jpg,","Physical Therapy,Venues & Event Spaces,",Brooklyn,11234
The Makeup Academy NYC by Nina Mua,Active Life,"Classes designed for the beginning / amateur stylists, and will teach you the fundamentals of the craft. The classes highlights quick and powerful ways to start your career. From the basics to advanced techniques, insider secrets, importance of the consultation, expert techniques, insider tips, and how to market your services to brides and others. Classes are limited to a maximum of 6 people, ensuring individual attention. A great start for the beginning stylist!",ninamua.com,(855) 267-8883,"545 8th Ave Ste 1015 New York, NY 10018 ","https://s3-media1.fl.yelpcdn.com/bphoto/ONVzu-2jdiUQJiPcUZAbpw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/wDZZA1DozsGCjaJaxP41IA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Y8jtbMnF_H4FrWCVACePKg/o.jpg,","Cosmetology Schools,",New York,10018
Hudson Healing Arts,Active Life,"Hudson Healing Arts is Hoboken's premiere holistic center. We're dedicated to offering the best in complementary and alternative care to the community. We offer a wide range of treatments, many of which are based upon ancient healing practices, for balancing the body, mind, and spirit.",hudsonhealingarts.com,(201) 653-7700,"51 Newark St Ste 403 Hoboken, NJ 07030 ","https://s3-media2.fl.yelpcdn.com/bphoto/GtfxN-lopDtfNo-2kHtImw/o.jpg,","Acupuncture,Hypnosis/Hypnotherapy,Reiki,",Hoboken,07030
Next Health,Active Life,"Rapid Covid-19 Testing in NYC! Results in 20 minutes or less.
Save 10% when you book online with code: “NH10.”",next-health.com,(310) 861-6037,"160 Madison Ave New York, NY 10016 ","https://s3-media4.fl.yelpcdn.com/bphoto/ddlC-jL0g1kmLC6BTB3Lqg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7eV8iBuzJQP90FJ6VN-RMQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/r3ryGjsmmgTu1RvMdCthhA/o.jpg,","Medical Spas,IV Hydration,Cryotherapy,",New York,10016
"Advanced Chiropractic & Scoliosis Center  - Paul Kang, DC",Active Life,"Besides providing comprehensive chiropractic care for our typical neck and lower back pain patients, we offer spinal and scoliosis correction which other offices are not trained nor have the specialty to do so. Once our patients are asymptomatic, they opt for corrective care to further address the reasons why they had the pain in the first place so that they will not experience the pain anymore. Without this corrective approach, more than likely, the pain will manifest itself again sooner or later so our patients understand the importance of this proactive approach, rather than trying to do something about it when it's too late. Patients that undergo corrective care will be pleased to see that they have actually gained objective correction with our post follow-u X-Rays we perform in office.  This is what separates us from the rest because we can demonstrate that our patients are making improvements in symptom relief and in corrective program.",drpaulkang.com,(201) 585-5045,"1577 Center Ave Fort Lee, NJ 07024 ","https://s3-media1.fl.yelpcdn.com/bphoto/0UsUYCRSUdGwaKkHmoqrig/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/OMwfw7XHYHGqFpOC7_GHAA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UgGMNYSm0lWoKraSm40JvQ/o.jpg,","Chiropractors,",Fort Lee,07024
Suess Moments,Active Life,"I am driven to capture life's most precious moments, and authentic candid photography that allow people to live in the moment. Suess Moments is committed to providing you with photographs that will be cherished for generations to come.

Thank you for taking an interest in Suess Moments. If you have any questions or comments, please, do not hesitate to ask.
​

With kindness,

Miranda Suess",suessmoments.com,(623) 688-4894,"Brooklyn, NY 11211 ","https://s3-media2.fl.yelpcdn.com/bphoto/sMPPus9ab_692vsf9BoUBA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/M5sDwcVx1ruxXk2gnfgpPg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/GxPZPpmWAQS5NzPn7S5gIQ/o.jpg,","Event Photography,Session Photography,",Brooklyn,11211
Green-Wood Cemetery,Active Life,,green-wood.com,(718) 210-3080,"500 25th St Brooklyn, NY 11232 ","https://s3-media1.fl.yelpcdn.com/bphoto/2RMt-_y_WSv9jnaYgB9PHg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/b0i_0Gv8BZOsTsIklAQWxg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/NhBgHdB3O9t_POr_iZMQqA/o.jpg,","Funeral Services & Cemeteries,Walking Tours,",Brooklyn,11232
New York Harbor Jetski,Active Life,"Enjoy the exhilaration of riding state-of-the-art jet skis while taking in breathtaking views of New York City's world-famous landmarks! Visit the Statue of Liberty, Ellis Island, Freedom Tower, Brooklyn &amp; Manhattan Bridge, One Brooklyn Park, South Street Seaport, Wall Street Heliport, Governors Island, the Verrazano Bridge, and more. Tours offered include the Statue of Liberty (45 min), New York City Harbor (60 min), New York City Harbor + the Verrazano Bridge (90 min), New York City Sunset (120 min), and a Grand New York City Tour (180 min). Visit the website, give us a call, or come in and see us to schedule a tour!",newyorkharborjetski.com,(646) 589-5953,"1301 Sinatra Dr Pier 13 Hoboken, NJ 07030 ","https://s3-media3.fl.yelpcdn.com/bphoto/L7wQmVya3pVKKGy70gIyXg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/BHGpRUrEkHiYMmJhOOokLQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/AZ7_rympOmsiLFoiDQQ7Lg/o.jpg,","Jet Skis,Tours,",Hoboken,07030
Recovery PT Rockefeller Center,Active Life,,recoverypt.com,(646) 562-0617,"1221 Sixth Ave New York, NY 10020 ","https://s3-media3.fl.yelpcdn.com/bphoto/d-As4Mhca-aNbMsqdPI7TA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kuiEqdw_fbHSdzsZrtzJOg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/i5Jx1ypLjnzdWXb69Rj_zw/o.jpg,","Physical Therapy,",New York,10020
CPR123 Inc - Manhattan,Active Life,"CPR123 (formerly Health Force Solutions), an official training center for the American Heart Association, American Academy of Pediatrics, has been offering essential life-saving programs for both medical and non-medical professionals in the NY tri-state area since 2005. Our programs are designed to give students the confidence needed to recognize and respond to real life threatening emergencies and the skills that can save lives.

As an AHA training center, we are dedicated to training the general public in CPR/AED with the goal of increasing survival rates for victims of Sudden Cardiac Arrest which claims the lives of approximately 250,000 people in the U.S. every year. Our programs include, but are not limited to:
Basic to advanced AHA ECC courses - CPR, BLS, ACLS, PALS. EKG and phlebotomy tech training, and more.

In addition to our central office in Mineola, Long Island we offer classes in Queens and Manhattan, as well as online.",cpr123.com/contact-us,(212) 213-1404,"274 Madison Ave Ste 701 New York, NY 10016 ","https://s3-media4.fl.yelpcdn.com/bphoto/I0dD6hT8cVyJzRm6_R8T0g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/N6DP77MkIogFTvX_CmtKCA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Bd6PQ_7XEa3GNan0jVVqvg/o.jpg,","Special Education,CPR Classes,",New York,10016
"Eric Levinson, CNHP",Active Life,"You have finally found someone who can help you fix your body. My clients gain proper upright posture, unwinding through a lifetime of spinal injuries with Advanced BioStructural Correction™, get educated on how to properly nourish and heal their body with Quantum Reflex Analysis™, and gain the power and focus necessary to shape their Mind, Body, Relationships and Environment into the life they've always dreamed of living with Higher Brain Living™!

My work is not for everyone, it is for those who are serious about mastering their health and wellbeing to live a fully actualized life!",,,"Brooklyn, NY 11217 ","https://s3-media3.fl.yelpcdn.com/bphoto/apY2SVNYkJg7_5N0vFZpLw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/3D5zcs41VhDjxLYdBb6gwQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/4QpckNLYD-zG_7X6-Ushjg/o.jpg,","Naturopathic/Holistic,",Brooklyn,11217
Songshine Acupuncture,Active Life,"Get professional treatment from a holistic practitioner who's fluent in Mandarin. These treatments help rebalance bodily energies using acupuncture with expertise in women's health, stress management and pain management. You will be receiving an expert tailored acupuncture treatment to meet your specific needs.

Our Philosophy: Through the use of traditional acupuncture and Chinese herbal medicine, Songshine Acupuncture is dedicated to provide a therapeutic environment ideal for holistic healing.",songshineacu.com,(347) 610-0072,"19 W 21st St Ste 904 Manhattan, NY 10010 ","https://s3-media2.fl.yelpcdn.com/bphoto/p_gnObB1B-r-Trrvi5fIUA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/fPEaKlz9HZGZADSzJOW9Xw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/9GyvP_EhJKP0uCXiE22X_Q/o.jpg,","Acupuncture,Traditional Chinese Medicine,",Manhattan,10010
New York Media Boat / Adventure Sightseeing Tours,Active Life,"The ultimate personal sightseeing experience in New York Harbor!

Enjoy the City from great vantage points and photograph the world-famous skyline on the same boat CNN and other news agencies use to cover breaking news!

New York Media Boat zips you to over 40 sights around the local waterways including the Statue of Liberty, Ellis Island, the Brooklyn Bridge, and many others.

Come aboard our safe and seaworthy US NAVY designed Rigid Hull Inflatable Boat (RHIB), and experience a unique, personal &amp; fun tour of the City!",nymediaboat.com,(347) 789-0588,"225 Liberty St New York, NY 10281 ","https://s3-media4.fl.yelpcdn.com/bphoto/BG-q0PFUdZNMg5I9mwQO_w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/VT0ebXDePhojxuWajsAh0g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/N1eKovhh8KYf6r2Wp4yxFA/o.jpg,","Boat Tours,",New York,10281
Hornblower Cruises And Events - Pier 15,Active Life,,hornblowernewyork.com,(646) 576-8400,"78 South St Pier 15 New York, NY 10038 ","https://s3-media3.fl.yelpcdn.com/bphoto/iIHDr4QjnVw7YxvKNlg2rw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/pB-Sh4qnHVObwjgiEFVoPg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/7o3ic3ixEmIRUvi0cccl1Q/o.jpg,","Venues & Event Spaces,Boat Charters,Party & Event Planning,",New York,10038
City Brew Tours NYC,Active Life,"City Brew Tours NYC provides an experiential journey through the flavors of local craft beer in the five boroughs. You drink, we drive! City Brew Tours has been offering fun, educational, all-inclusive brewery tours throughout Burlington, Boston, Philly, Pittsburgh, D.C., Baltimore and NYC for over a decade. Pre-arranged public tours are available daily, as well as customized private tours anytime.",citybrewtours.com/nyc,(347) 429-8687,"New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/hiueTcXMVODEvqqlPhqSeQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/e0EldnvKUWUczrdgsLhU_g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/tYo7uBMjLc6Y5vcN0KQkBg/o.jpg,","Breweries,Beer Tours,",New York,10001
